year,spec.code,species,total.count,rel.abundance.total,total.scaled,logistic.id.total,rel.abundance.scaled,logistic.id.scaled,guild,guild2,observers,sampling.effort,effort.multiplier,sampling.time,num.observers,notes,survey.id,period,start.time,end.time,time,date.ymd,doy,day,month
2013,COEI,Common Eider,10,0.17543859649122806,56.07843137254902,low,0.13352007469654528,low,waterbird,duck,"Edward McLeod, Samuel McLeod",340,5.607843137254902,170,2,,29-Jun-13_LATE_2,LATE,13:31:00,16:21:00,15:13:00,2013-06-29,180,29,6
2013,GLGU,Glaucous Gull,1,0.07692307692307693,7.2745098039215685,low,0.060979618671926354,low,waterbird,gull,"Edward McLeod, Samuel McLeod, Cameron Eckert",255,7.2745098039215685,85,3,,09-Jun-23_EARLY_1,EARLY,13:16:00,14:41:00,14:28:00,2013-06-09,160,9,6
2013,GWFG,Greater White-fronted Goose,1,0.07142857142857142,7.2745098039215685,low,0.06760204081632652,low,waterbird,duck,"Edward McLeod, Samuel McLeod, Cameron Eckert",255,7.2745098039215685,85,3,,09-Jun-23_EARLY_1,EARLY,13:16:00,14:41:00,14:20:00,2013-06-09,160,9,6
2013,LALO,Lapland Longspur,25,0.6578947368421053,181.86274509803923,high,0.43585526315789475,low,passerine,passerine,"Edward McLeod, Samuel McLeod, Cameron Eckert",255,7.2745098039215685,85,3,,09-Jun-23_EARLY_1,EARLY,13:16:00,14:41:00,13:17:00,2013-06-09,160,9,6
2013,LTJA,Long-tailed Jaeger,0,0,0,low,0,low,birdofprey,gull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,NOPI,Northern Pintail,16,0.3137254901960784,116.3921568627451,low,0.307915758896151,low,waterbird,duck,"Edward McLeod, Samuel McLeod, Cameron Eckert",255,7.2745098039215685,85,3,,09-Jun-23_EARLY_1,EARLY,13:16:00,14:41:00,13:24:00,2013-06-09,160,9,6
2013,REDP,Redpoll,2,0.1,14.549019607843137,low,0.07510121457489878,low,passerine,passerine,"Edward McLeod, Samuel McLeod, Cameron Eckert",255,7.2745098039215685,85,3,,09-Jun-23_EARLY_1,EARLY,13:16:00,14:41:00,13:31:00,2013-06-09,160,9,6
2013,RTLO,Red-throated Loon,2,0.2,11.215686274509803,low,0.19522184300341294,low,waterbird,duck,"Edward McLeod, Samuel McLeod",340,5.607843137254902,170,2,,29-Jun-13_LATE_2,LATE,13:31:00,16:21:00,16:09:00,2013-06-29,180,29,6
2013,SAVS,Savannah Sparrow,5,0.2631578947368421,28.03921568627451,low,0.1690307328605201,low,passerine,passerine,"Edward McLeod, Samuel McLeod",340,5.607843137254902,170,2,,29-Jun-13_LATE_2,LATE,13:31:00,16:21:00,15:26:00,2013-06-29,180,29,6
2013,SEPL,Semipalmated Plover,10,0.3448275862068966,72.74509803921569,low,0.2389694041867955,low,shorebird,shorebird,"Edward McLeod, Samuel McLeod, Cameron Eckert",255,7.2745098039215685,85,3,,09-Jun-23_EARLY_1,EARLY,13:16:00,14:41:00,13:21:00,2013-06-09,160,9,6
2013,SESA,Semipalmated Sandpiper,18,0.47368421052631576,130.94117647058823,low,0.325438596491228,low,shorebird,shorebird,"Edward McLeod, Samuel McLeod, Cameron Eckert",255,7.2745098039215685,85,3,,09-Jun-23_EARLY_1,EARLY,13:16:00,14:41:00,13:17:00,2013-06-09,160,9,6
2013,SNBU,Snow Bunting,3,0.1875,16.823529411764703,low,0.1915178571428571,low,passerine,passerine,"Edward McLeod, Samuel McLeod",340,5.607843137254902,170,2,,29-Jun-13_LATE_2,LATE,13:31:00,16:21:00,15:07:00,2013-06-29,180,29,6
2014,BASA,Baird's Sandpiper,1,0.07142857142857142,8.823529411764707,low,0.06868131868131867,low,shorebird,shorebird,"Edward McLeod, Deon Arey",176,8.823529411764707,88,2,,29-Jun-14_LATE_3,LATE,14:55:00,16:23:00,16:08:00,2014-06-29,180,29,6
2014,BLGU,Black Guillemot,5,0.13513513513513514,44.117647058823536,low,0.11387792286668692,low,waterbird,other,"Edward McLeod, Deon Arey",176,8.823529411764707,88,2,,29-Jun-14_LATE_3,LATE,14:55:00,16:23:00,15:00:00,2014-06-29,180,29,6
2014,COEI,Common Eider,19,0.3333333333333333,131.1372549019608,low,0.3122315592903829,low,waterbird,duck,"Edward McLeod, Andrew",274,6.901960784313726,137,2,,09-Jun-14_EARLY_1,EARLY,12:06:00,14:23:00,12:50:00,2014-06-09,160,9,6
2014,GLGU,Glaucous Gull,9,0.6923076923076923,79.41176470588236,high,0.665680473372781,high,waterbird,gull,"Edward McLeod, Deon Arey",176,8.823529411764707,88,2,,29-Jun-14_LATE_3,LATE,14:55:00,16:23:00,15:05:00,2014-06-29,180,29,6
2014,GWFG,Greater White-fronted Goose,11,0.7857142857142857,97.05882352941177,high,0.9019679300291544,high,waterbird,duck,"Edward McLeod, Deon Arey",176,8.823529411764707,88,2,,29-Jun-14_LATE_3,LATE,14:55:00,16:23:00,15:22:00,2014-06-29,180,29,6
2014,LALO,Lapland Longspur,27,0.7105263157894737,186.3529411764706,high,0.4466165413533835,low,passerine,passerine,"Edward McLeod, Andrew",274,6.901960784313726,137,2,,09-Jun-14_EARLY_1,EARLY,12:06:00,14:23:00,12:26:00,2014-06-09,160,9,6
2014,LTJA,Long-tailed Jaeger,2,0.25,13.803921568627452,low,0.18032786885245902,low,birdofprey,gull,"Edward McLeod, Andrew",274,6.901960784313726,137,2,,09-Jun-14_EARLY_1,EARLY,12:06:00,14:23:00,13:47:00,2014-06-09,160,9,6
2014,NOPI,Northern Pintail,21,0.4117647058823529,144.94117647058823,low,0.38344226579520696,low,waterbird,duck,"Edward McLeod, Andrew",274,6.901960784313726,137,2,,09-Jun-14_EARLY_1,EARLY,12:06:00,14:23:00,12:42:00,2014-06-09,160,9,6
2014,REDP,Redpoll,2,0.1,13.803921568627452,low,0.07125506072874493,low,passerine,passerine,"Edward McLeod, Andrew",274,6.901960784313726,137,2,,09-Jun-14_EARLY_1,EARLY,12:06:00,14:23:00,13:14:00,2014-06-09,160,9,6
2014,RTLO,Red-throated Loon,1,0.1,8.823529411764707,low,0.15358361774744028,low,waterbird,duck,"Edward McLeod, Deon Arey",176,8.823529411764707,88,2,,29-Jun-14_LATE_3,LATE,14:55:00,16:23:00,14:58:00,2014-06-29,180,29,6
2014,SAVS,Savannah Sparrow,6,0.3157894736842105,52.94117647058824,low,0.3191489361702128,low,passerine,passerine,"Edward McLeod, Deon Arey",176,8.823529411764707,88,2,,29-Jun-14_LATE_3,LATE,14:55:00,16:23:00,15:27:00,2014-06-29,180,29,6
2014,SEPL,Semipalmated Plover,4,0.13793103448275862,35.294117647058826,low,0.11594202898550725,low,shorebird,shorebird,"Edward McLeod, Deon Arey",176,8.823529411764707,88,2,,29-Jun-14_LATE_3,LATE,14:55:00,16:23:00,15:05:00,2014-06-29,180,29,6
2014,SESA,Semipalmated Sandpiper,12,0.3157894736842105,82.82352941176471,low,0.20584795321637425,low,shorebird,shorebird,"Edward McLeod, Andrew",274,6.901960784313726,137,2,,09-Jun-14_EARLY_1,EARLY,12:06:00,14:23:00,12:29:00,2014-06-09,160,9,6
2014,SNBU,Snow Bunting,2,0.125,17.647058823529413,low,0.20089285714285715,low,passerine,passerine,"Edward McLeod, Deon Arey",176,8.823529411764707,88,2,,29-Jun-14_LATE_3,LATE,14:55:00,16:23:00,15:56:00,2014-06-29,180,29,6
2015,BASA,Baird's Sandpiper,3,0.21428571428571427,27.294117647058826,low,0.21245421245421242,low,shorebird,shorebird,"Edward McLeod, Paden Lennie",162,9.098039215686276,81,2,,01-Jul-15_LATE_2,LATE,14:03:00,15:24:00,14:11:00,2015-07-01,182,1,7
2015,BLGU,Black Guillemot,2,0.05405405405405406,18.196078431372552,low,0.04696831663123798,low,waterbird,other,"Edward McLeod, Paden Lennie",162,9.098039215686276,81,2,,01-Jul-15_LATE_2,LATE,14:03:00,15:24:00,14:08:00,2015-07-01,182,1,7
2015,COEI,Common Eider,3,0.05263157894736842,27.294117647058826,low,0.06498599439775911,low,waterbird,duck,"Edward McLeod, Paden Lennie",162,9.098039215686276,81,2,,01-Jul-15_LATE_2,LATE,14:03:00,15:24:00,14:09:00,2015-07-01,182,1,7
2015,GLGU,Glaucous Gull,3,0.23076923076923078,27.294117647058826,low,0.22879684418145957,low,waterbird,gull,"Edward McLeod, Paden Lennie",162,9.098039215686276,81,2,,01-Jul-15_LATE_2,LATE,14:03:00,15:24:00,14:17:00,2015-07-01,182,1,7
2015,GWFG,Greater White-fronted Goose,1,0.07142857142857142,7.882352941176471,low,0.07325072886297375,low,waterbird,duck,"Edward McLeod, Paden Lennie",224,7.882352941176471,112,2,,09-Jun-15_EARLY_1,EARLY,15:38:00,17:30:00,16:10:00,2015-06-09,160,9,6
2015,LALO,Lapland Longspur,8,0.21052631578947367,63.05882352941177,low,0.1511278195488722,low,passerine,passerine,"Edward McLeod, Paden Lennie",224,7.882352941176471,112,2,,09-Jun-15_EARLY_1,EARLY,15:38:00,17:30:00,15:45:00,2015-06-09,160,9,6
2015,LTJA,Long-tailed Jaeger,0,0,0,low,0,low,birdofprey,gull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,NOPI,Northern Pintail,18,0.35294117647058826,163.76470588235296,low,0.4332399626517274,low,waterbird,duck,"Edward McLeod, Paden Lennie",162,9.098039215686276,81,2,,01-Jul-15_LATE_2,LATE,14:03:00,15:24:00,14:07:00,2015-07-01,182,1,7
2015,REDP,Redpoll,12,0.6,94.58823529411765,high,0.4882591093117409,low,passerine,passerine,"Edward McLeod, Paden Lennie",224,7.882352941176471,112,2,,09-Jun-15_EARLY_1,EARLY,15:38:00,17:30:00,15:41:00,2015-06-09,160,9,6
2015,RTLO,Red-throated Loon,1,0.1,9.098039215686276,low,0.15836177474402732,low,waterbird,duck,"Edward McLeod, Paden Lennie",162,9.098039215686276,81,2,,01-Jul-15_LATE_2,LATE,14:03:00,15:24:00,15:24:00,2015-07-01,182,1,7
2015,SAVS,Savannah Sparrow,6,0.3157894736842105,54.58823529411765,low,0.3290780141843972,low,passerine,passerine,"Edward McLeod, Paden Lennie",162,9.098039215686276,81,2,,01-Jul-15_LATE_2,LATE,14:03:00,15:24:00,14:10:00,2015-07-01,182,1,7
2015,SEPL,Semipalmated Plover,3,0.10344827586206896,23.647058823529413,low,0.07768115942028986,low,shorebird,shorebird,"Edward McLeod, Paden Lennie",224,7.882352941176471,112,2,,09-Jun-15_EARLY_1,EARLY,15:38:00,17:30:00,15:53:00,2015-06-09,160,9,6
2015,SESA,Semipalmated Sandpiper,7,0.18421052631578946,55.1764705882353,low,0.13713450292397658,low,shorebird,shorebird,"Edward McLeod, Paden Lennie",224,7.882352941176471,112,2,,09-Jun-15_EARLY_1,EARLY,15:38:00,17:30:00,15:41:00,2015-06-09,160,9,6
2015,SNBU,Snow Bunting,0,0,0,low,0,low,passerine,passerine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,BASA,Baird's Sandpiper,0,0,0,low,0,low,shorebird,shorebird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,BLGU,Black Guillemot,6,0.16216216216216217,51.058823529411775,low,0.131794716064379,low,waterbird,other,"Edward McLeod, Ricky Joe",192,8.50980392156863,96,2,,29-Jun-16_LATE_2,LATE,14:56:00,16:32:00,15:13:00,2016-06-29,181,29,6
2016,COEI,Common Eider,17,0.2982456140350877,130.66666666666669,low,0.31111111111111117,low,waterbird,duck,"Samuel McLeod, Deon Arey, Cameron Eckert",234,7.686274509803923,78,3,,09-Jun-16_EARLY_1,EARLY,17:50:00,19:08:00,17:55:00,2016-06-09,161,9,6
2016,GLGU,Glaucous Gull,8,0.6153846153846154,61.49019607843138,high,0.5154503616042078,high,waterbird,gull,"Samuel McLeod, Deon Arey, Cameron Eckert",234,7.686274509803923,78,3,,09-Jun-16_EARLY_1,EARLY,17:50:00,19:08:00,18:11:00,2016-06-09,161,9,6
2016,GWFG,Greater White-fronted Goose,14,1,107.60784313725492,high,1,high,waterbird,duck,"Samuel McLeod, Deon Arey, Cameron Eckert",234,7.686274509803923,78,3,,09-Jun-16_EARLY_1,EARLY,17:50:00,19:08:00,17:56:00,2016-06-09,161,9,6
2016,LALO,Lapland Longspur,10,0.2631578947368421,85.0980392156863,low,0.20394736842105268,low,passerine,passerine,"Edward McLeod, Ricky Joe",192,8.50980392156863,96,2,,29-Jun-16_LATE_2,LATE,14:56:00,16:32:00,14:56:00,2016-06-29,181,29,6
2016,LTJA,Long-tailed Jaeger,0,0,0,low,0,low,birdofprey,gull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NOPI,Northern Pintail,9,0.17647058823529413,76.58823529411767,low,0.20261437908496738,low,waterbird,duck,"Edward McLeod, Ricky Joe",192,8.50980392156863,96,2,,29-Jun-16_LATE_2,LATE,14:56:00,16:32:00,16:06:00,2016-06-29,181,29,6
2016,REDP,Redpoll,7,0.35,53.80392156862746,low,0.2777327935222672,low,passerine,passerine,"Samuel McLeod, Deon Arey, Cameron Eckert",234,7.686274509803923,78,3,,09-Jun-16_EARLY_1,EARLY,17:50:00,19:08:00,18:34:00,2016-06-09,161,9,6
2016,RTLO,Red-throated Loon,4,0.4,34.03921568627452,low,0.5924914675767919,high,waterbird,duck,"Edward McLeod, Ricky Joe",192,8.50980392156863,96,2,,29-Jun-16_LATE_2,LATE,14:56:00,16:32:00,15:31:00,2016-06-29,181,29,6
2016,SAVS,Savannah Sparrow,6,0.3157894736842105,51.058823529411775,low,0.30780141843971637,low,passerine,passerine,"Edward McLeod, Ricky Joe",192,8.50980392156863,96,2,,29-Jun-16_LATE_2,LATE,14:56:00,16:32:00,15:22:00,2016-06-29,181,29,6
2016,SEPL,Semipalmated Plover,7,0.2413793103448276,59.5686274509804,low,0.19568438003220615,low,shorebird,shorebird,"Edward McLeod, Ricky Joe",192,8.50980392156863,96,2,,29-Jun-16_LATE_2,LATE,14:56:00,16:32:00,15:03:00,2016-06-29,181,29,6
2016,SESA,Semipalmated Sandpiper,6,0.15789473684210525,46.117647058823536,low,0.11461988304093566,low,shorebird,shorebird,"Samuel McLeod, Deon Arey, Cameron Eckert",234,7.686274509803923,78,3,,09-Jun-16_EARLY_1,EARLY,17:50:00,19:08:00,17:58:00,2016-06-09,161,9,6
2016,SNBU,Snow Bunting,3,0.1875,23.058823529411768,low,0.2625,low,passerine,passerine,"Samuel McLeod, Deon Arey, Cameron Eckert",234,7.686274509803923,78,3,,09-Jun-16_EARLY_1,EARLY,17:50:00,19:08:00,17:59:00,2016-06-09,161,9,6
2017,BASA,Baird's Sandpiper,0,0,0,low,0,low,shorebird,shorebird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,BLGU,Black Guillemot,0,0,0,low,0,low,waterbird,other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,COEI,Common Eider,41,0.7192982456140351,382.6666666666667,high,0.9111111111111112,high,waterbird,duck,"Edward McLeod, Ricky Joe",150,9.333333333333334,75,2,,29-Jun-17_LATE_2,LATE,18:45:00,20:00:00,18:47:00,2017-06-29,180,29,6
2017,GLGU,Glaucous Gull,2,0.15384615384615385,13.607843137254903,low,0.11406969099276791,low,waterbird,gull,"Samuel McLeod, Shane Goesen, Cameron Eckert",279,6.803921568627452,93,3,,10-Jun-17_EARLY_1,EARLY,11:19:00,12:52:00,11:50:00,2017-06-10,161,10,6
2017,GWFG,Greater White-fronted Goose,0,0,0,low,0,low,waterbird,duck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,LALO,Lapland Longspur,10,0.2631578947368421,68.03921568627452,low,0.1630639097744361,low,passerine,passerine,"Samuel McLeod, Shane Goesen, Cameron Eckert",279,6.803921568627452,93,3,,10-Jun-17_EARLY_1,EARLY,11:19:00,12:52:00,11:23:00,2017-06-10,161,10,6
2017,LTJA,Long-tailed Jaeger,0,0,0,low,0,low,birdofprey,gull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,NOPI,Northern Pintail,6,0.11764705882352941,40.82352941176471,low,0.1079987550575786,low,waterbird,duck,"Samuel McLeod, Shane Goesen, Cameron Eckert",279,6.803921568627452,93,3,,10-Jun-17_EARLY_1,EARLY,11:19:00,12:52:00,11:31:00,2017-06-10,161,10,6
2017,REDP,Redpoll,4,0.2,37.333333333333336,low,0.19271255060728745,low,passerine,passerine,"Edward McLeod, Ricky Joe",150,9.333333333333334,75,2,,29-Jun-17_LATE_2,LATE,18:45:00,20:00:00,18:48:00,2017-06-29,180,29,6
2017,RTLO,Red-throated Loon,2,0.2,13.607843137254903,low,0.2368600682593857,low,waterbird,duck,"Samuel McLeod, Shane Goesen, Cameron Eckert",279,6.803921568627452,93,3,,10-Jun-17_EARLY_1,EARLY,11:19:00,12:52:00,12:24:00,2017-06-10,161,10,6
2017,SAVS,Savannah Sparrow,8,0.42105263157894735,74.66666666666667,low,0.4501182033096927,low,passerine,passerine,"Edward McLeod, Ricky Joe",150,9.333333333333334,75,2,,29-Jun-17_LATE_2,LATE,18:45:00,20:00:00,19:10:00,2017-06-29,180,29,6
2017,SEPL,Semipalmated Plover,8,0.27586206896551724,74.66666666666667,low,0.2452818035426731,low,shorebird,shorebird,"Edward McLeod, Ricky Joe",150,9.333333333333334,75,2,,29-Jun-17_LATE_2,LATE,18:45:00,20:00:00,18:54:00,2017-06-29,180,29,6
2017,SESA,Semipalmated Sandpiper,3,0.07894736842105263,28,low,0.06959064327485379,low,shorebird,shorebird,"Edward McLeod, Ricky Joe",150,9.333333333333334,75,2,,29-Jun-17_LATE_2,LATE,18:45:00,20:00:00,19:00:00,2017-06-29,180,29,6
2017,SNBU,Snow Bunting,2,0.125,13.607843137254903,low,0.1549107142857143,low,passerine,passerine,"Samuel McLeod, Shane Goesen, Cameron Eckert",279,6.803921568627452,93,3,,10-Jun-17_EARLY_1,EARLY,11:19:00,12:52:00,11:27:00,2017-06-10,161,10,6
2018,BASA,Baird's Sandpiper,2,0.14285714285714285,15.607843137254903,low,0.12148962148962147,low,shorebird,shorebird,Cameron Eckert,228,7.803921568627452,228,1,,14-Jun-18_EARLY_1,EARLY,08:16:00,12:04:00,NA,2018-06-18,169,18,6
2018,BLGU,Black Guillemot,13,0.35135135135135137,109.60784313725493,low,0.2829233728110133,low,waterbird,other,"Samuel McLeod, Dannie Gordon",196,8.43137254901961,98,2,,29-Jun-18_LATE_2,LATE,13:02:00,14:40:00,13:09:00,2018-06-29,180,29,6
2018,COEI,Common Eider,19,0.3333333333333333,148.27450980392157,low,0.35303454715219423,low,waterbird,duck,Cameron Eckert,228,7.803921568627452,228,1,,14-Jun-18_EARLY_1,EARLY,08:16:00,12:04:00,NA,2018-06-18,169,18,6
2018,GLGU,Glaucous Gull,4,0.3076923076923077,33.72549019607844,low,0.2827087442472058,low,waterbird,gull,"Samuel McLeod, Dannie Gordon",196,8.43137254901961,98,2,,29-Jun-18_LATE_2,LATE,13:02:00,14:40:00,13:06:00,2018-06-29,180,29,6
2018,GWFG,Greater White-fronted Goose,7,0.5,59.019607843137265,low,0.548469387755102,high,waterbird,duck,"Samuel McLeod, Dannie Gordon",196,8.43137254901961,98,2,,29-Jun-18_LATE_2,LATE,13:02:00,14:40:00,13:16:00,2018-06-29,180,29,6
2018,LALO,Lapland Longspur,10,0.2631578947368421,84.3137254901961,low,0.2020676691729324,low,passerine,passerine,"Samuel McLeod, Dannie Gordon",196,8.43137254901961,98,2,,29-Jun-18_LATE_2,LATE,13:02:00,14:40:00,13:11:00,2018-06-29,180,29,6
2018,LTJA,Long-tailed Jaeger,0,0,0,low,0,low,birdofprey,gull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NOPI,Northern Pintail,20,0.39215686274509803,168.6274509803922,low,0.44610436767299527,low,waterbird,duck,"Samuel McLeod, Dannie Gordon",196,8.43137254901961,98,2,,29-Jun-18_LATE_2,LATE,13:02:00,14:40:00,13:10:00,2018-06-29,180,29,6
2018,REDP,Redpoll,0,0,0,low,0,low,passerine,passerine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,RTLO,Red-throated Loon,0,0,0,low,0,low,waterbird,duck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,SAVS,Savannah Sparrow,13,0.6842105263157895,101.45098039215688,high,0.611583924349882,high,passerine,passerine,Cameron Eckert,228,7.803921568627452,228,1,,14-Jun-18_EARLY_1,EARLY,08:16:00,12:04:00,NA,2018-06-18,169,18,6
2018,SEPL,Semipalmated Plover,6,0.20689655172413793,50.58823529411766,low,0.16618357487922708,low,shorebird,shorebird,"Samuel McLeod, Dannie Gordon",196,8.43137254901961,98,2,,29-Jun-18_LATE_2,LATE,13:02:00,14:40:00,14:14:00,2018-06-29,180,29,6
2018,SESA,Semipalmated Sandpiper,9,0.23684210526315788,70.23529411764707,low,0.17456140350877192,low,shorebird,shorebird,Cameron Eckert,228,7.803921568627452,228,1,,14-Jun-18_EARLY_1,EARLY,08:16:00,12:04:00,NA,2018-06-18,169,18,6
2018,SNBU,Snow Bunting,6,0.375,50.58823529411766,low,0.5758928571428573,high,passerine,passerine,"Samuel McLeod, Dannie Gordon",196,8.43137254901961,98,2,,29-Jun-18_LATE_2,LATE,13:02:00,14:40:00,13:06:00,2018-06-29,180,29,6
2019,BASA,Baird's Sandpiper,0,0,0,low,0,low,shorebird,shorebird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,BLGU,Black Guillemot,0,0,0,low,0,low,waterbird,other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,COEI,Common Eider,19,0.3333333333333333,132.62745098039215,low,0.3157796451914099,low,waterbird,duck,"Shaen Goesen, Dannie Gordon, Cameron Eckert",270,6.980392156862745,90,3,,09-Jun-19_EARLY_1,EARLY,12:35:00,14:05:00,NA,2019-06-09,160,9,6
2019,GLGU,Glaucous Gull,3,0.23076923076923078,20.941176470588236,low,0.17554240631163706,low,waterbird,gull,"Shaen Goesen, Dannie Gordon, Cameron Eckert",270,6.980392156862745,90,3,,09-Jun-19_EARLY_1,EARLY,12:35:00,14:05:00,NA,2019-06-09,160,9,6
2019,GWFG,Greater White-fronted Goose,9,0.6428571428571429,62.82352941176471,high,0.5838192419825072,high,waterbird,duck,"Shaen Goesen, Dannie Gordon, Cameron Eckert",270,6.980392156862745,90,3,,09-Jun-19_EARLY_1,EARLY,12:35:00,14:05:00,NA,2019-06-09,160,9,6
2019,LALO,Lapland Longspur,11,0.2894736842105263,99.6470588235294,low,0.2388157894736842,low,passerine,passerine,"Edward McLeod, Samuel McLeod",164,9.058823529411764,82,2,,29-Jun-19_LATE_2,LATE,13:09:00,14:31:00,13:11:00,2019-06-29,180,29,6
2019,LTJA,Long-tailed Jaeger,0,0,0,low,0,low,birdofprey,gull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,NOPI,Northern Pintail,6,0.11764705882352941,41.88235294117647,low,0.11079987550575786,low,waterbird,duck,"Shaen Goesen, Dannie Gordon, Cameron Eckert",270,6.980392156862745,90,3,,09-Jun-19_EARLY_1,EARLY,12:35:00,14:05:00,NA,2019-06-09,160,9,6
2019,REDP,Redpoll,0,0,0,low,0,low,passerine,passerine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,RTLO,Red-throated Loon,1,0.1,6.980392156862745,low,0.12150170648464163,low,waterbird,duck,"Shaen Goesen, Dannie Gordon, Cameron Eckert",270,6.980392156862745,90,3,,09-Jun-19_EARLY_1,EARLY,12:35:00,14:05:00,NA,2019-06-09,160,9,6
2019,SAVS,Savannah Sparrow,8,0.42105263157894735,72.47058823529412,low,0.4368794326241135,low,passerine,passerine,"Edward McLeod, Samuel McLeod",164,9.058823529411764,82,2,,29-Jun-19_LATE_2,LATE,13:09:00,14:31:00,13:13:00,2019-06-29,180,29,6
2019,SEPL,Semipalmated Plover,15,0.5172413793103449,135.88235294117646,high,0.44637681159420284,low,shorebird,shorebird,"Edward McLeod, Samuel McLeod",164,9.058823529411764,82,2,,29-Jun-19_LATE_2,LATE,13:09:00,14:31:00,13:15:00,2019-06-29,180,29,6
2019,SESA,Semipalmated Sandpiper,6,0.15789473684210525,54.35294117647059,low,0.1350877192982456,low,shorebird,shorebird,"Edward McLeod, Samuel McLeod",164,9.058823529411764,82,2,,29-Jun-19_LATE_2,LATE,13:09:00,14:31:00,13:59:00,2019-06-29,180,29,6
2019,SNBU,Snow Bunting,6,0.375,54.35294117647059,low,0.61875,high,passerine,passerine,"Edward McLeod, Samuel McLeod",164,9.058823529411764,82,2,,29-Jun-19_LATE_2,LATE,13:09:00,14:31:00,13:27:00,2019-06-29,180,29,6
2020,BASA,Baird's Sandpiper,0,0,0,low,0,low,shorebird,shorebird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BLGU,Black Guillemot,0,0,0,low,0,low,waterbird,other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,COEI,Common Eider,18,0.3157894736842105,154.58823529411768,low,0.3680672268907564,low,waterbird,duck,"Samuel McLeod, Shane Goesen",188,8.588235294117649,94,2,,29-Jun-20_LATE_2,LATE,13:06:00,14:40:00,14:04:00,2020-06-29,181,29,6
2020,GLGU,Glaucous Gull,3,0.23076923076923078,25.764705882352946,low,0.21597633136094674,low,waterbird,gull,"Samuel McLeod, Shane Goesen",188,8.588235294117649,94,2,,29-Jun-20_LATE_2,LATE,13:06:00,14:40:00,14:20:00,2020-06-29,181,29,6
2020,GWFG,Greater White-fronted Goose,0,0,0,low,0,low,waterbird,duck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,LALO,Lapland Longspur,3,0.07894736842105263,25.764705882352946,low,0.06174812030075189,low,passerine,passerine,"Samuel McLeod, Shane Goesen",188,8.588235294117649,94,2,,29-Jun-20_LATE_2,LATE,13:06:00,14:40:00,13:07:00,2020-06-29,181,29,6
2020,LTJA,Long-tailed Jaeger,0,0,0,low,0,low,birdofprey,gull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,NOPI,Northern Pintail,3,0.058823529411764705,25.764705882352946,low,0.06816059757236229,low,waterbird,duck,"Samuel McLeod, Shane Goesen",188,8.588235294117649,94,2,,29-Jun-20_LATE_2,LATE,13:06:00,14:40:00,14:04:00,2020-06-29,181,29,6
2020,REDP,Redpoll,0,0,0,low,0,low,passerine,passerine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,RTLO,Red-throated Loon,0,0,0,low,0,low,waterbird,duck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,SAVS,Savannah Sparrow,6,0.3157894736842105,51.52941176470589,low,0.3106382978723405,low,passerine,passerine,"Samuel McLeod, Shane Goesen",188,8.588235294117649,94,2,,29-Jun-20_LATE_2,LATE,13:06:00,14:40:00,13:11:00,2020-06-29,181,29,6
2020,SEPL,Semipalmated Plover,8,0.27586206896551724,68.70588235294119,low,0.22570048309178747,low,shorebird,shorebird,"Samuel McLeod, Shane Goesen",188,8.588235294117649,94,2,,29-Jun-20_LATE_2,LATE,13:06:00,14:40:00,13:07:00,2020-06-29,181,29,6
