"observation.id","survey.id","date.ymd","doy","species","spec.code","guild","total","time","sampling.time","num.observers","sampling.effort","effort.multiplier","breed","behaviour","notes","observers","guild2","date","period","year","month","day","survey.num","transect","start.time","end.time","rec.num","end.time.filled","transect.id"
2454,"9-Jun-21_EARLY_1",2021-06-09,160,"Sandhill Crane","SACR","na",1,NA,210,2,420,8.75,"","flying","","Shaen Goesen, Dannie Gordon","other","9-Jun-21","EARLY",2021,6,9,1,2,13:00:00,16:30:00,3,FALSE,"9-Jun-21_EARLY_1_2"
2455,"9-Jun-21_EARLY_1",2021-06-09,160,"Savannah Sparrow","SAVS","passerine",2,NA,210,2,420,8.75,"","perched","","Shaen Goesen, Dannie Gordon","passerine","9-Jun-21","EARLY",2021,6,9,1,2,13:00:00,16:30:00,6,FALSE,"9-Jun-21_EARLY_1_2"
2456,"9-Jun-21_EARLY_1",2021-06-09,160,"Semipalmated Sandpiper","SESA","shorebird",20,NA,210,2,420,8.75,"","flying","","Shaen Goesen, Dannie Gordon","shorebird","9-Jun-21","EARLY",2021,6,9,1,2,13:00:00,16:30:00,5,FALSE,"9-Jun-21_EARLY_1_2"
2457,"9-Jun-21_EARLY_1",2021-06-09,160,"Snow Bunting","SNBU","passerine",3,NA,210,2,420,8.75,"","flying","","Shaen Goesen, Dannie Gordon","passerine","9-Jun-21","EARLY",2021,6,9,1,2,13:00:00,16:30:00,4,FALSE,"9-Jun-21_EARLY_1_2"
2458,"9-Jun-21_EARLY_1",2021-06-09,160,"Common Eider","COEI","waterbird",4,NA,210,2,420,8.75,"","","","Shaen Goesen, Dannie Gordon","duck","9-Jun-21","EARLY",2021,6,9,1,3,13:00:00,16:30:00,8,FALSE,"9-Jun-21_EARLY_1_3"
2459,"9-Jun-21_EARLY_1",2021-06-09,160,"Glaucous Gull","GLGU","waterbird",5,NA,210,2,420,8.75,"","flying","","Shaen Goesen, Dannie Gordon","gull","9-Jun-21","EARLY",2021,6,9,1,3,13:00:00,16:30:00,11,FALSE,"9-Jun-21_EARLY_1_3"
2460,"9-Jun-21_EARLY_1",2021-06-09,160,"Northern Pintail","NOPI","waterbird",2,NA,210,2,420,8.75,"","flying","","Shaen Goesen, Dannie Gordon","duck","9-Jun-21","EARLY",2021,6,9,1,3,13:00:00,16:30:00,7,FALSE,"9-Jun-21_EARLY_1_3"
2461,"9-Jun-21_EARLY_1",2021-06-09,160,"Semipalmated Plover","SEPL","shorebird",2,NA,210,2,420,8.75,"","","","Shaen Goesen, Dannie Gordon","shorebird","9-Jun-21","EARLY",2021,6,9,1,3,13:00:00,16:30:00,9,FALSE,"9-Jun-21_EARLY_1_3"
2462,"9-Jun-21_EARLY_1",2021-06-09,160,"Snow Bunting","SNBU","passerine",6,NA,210,2,420,8.75,"","flying","","Shaen Goesen, Dannie Gordon","passerine","9-Jun-21","EARLY",2021,6,9,1,3,13:00:00,16:30:00,10,FALSE,"9-Jun-21_EARLY_1_3"
2463,"29-Jun-21_LATE_2",2021-06-29,180,"Lapland Longspur","LALO","passerine",1,15:36:00,99,2,198,19.85,"","flying","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,1,15:34:00,17:13:00,1,FALSE,"29-Jun-21_LATE_2_1"
2464,"29-Jun-21_LATE_2",2021-06-29,180,"Lapland Longspur","LALO","passerine",1,15:37:00,99,2,198,19.85,"","feeding","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,1,15:34:00,17:13:00,2,FALSE,"29-Jun-21_LATE_2_1"
2465,"29-Jun-21_LATE_2",2021-06-29,180,"Savannah Sparrow","SAVS","passerine",1,15:38:00,99,2,198,19.85,"","juv flying","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,1,15:34:00,17:13:00,3,FALSE,"29-Jun-21_LATE_2_1"
2466,"29-Jun-21_LATE_2",2021-06-29,180,"Northern Pintail","NOPI","waterbird",7,15:41:00,99,2,198,19.85,"","flying","","Samuel McLeod, Keegan Arey","duck","29-Jun-21","LATE",2021,6,29,2,1,15:34:00,17:13:00,4,FALSE,"29-Jun-21_LATE_2_1"
2467,"29-Jun-21_LATE_2",2021-06-29,180,"Semipalmated Plover","SEPL","shorebird",1,15:43:00,99,2,198,19.85,"","feeding","","Samuel McLeod, Keegan Arey","shorebird","29-Jun-21","LATE",2021,6,29,2,1,15:34:00,17:13:00,5,FALSE,"29-Jun-21_LATE_2_1"
2468,"29-Jun-21_LATE_2",2021-06-29,180,"Semipalmated Sandpiper","SESA","shorebird",2,15:45:00,99,2,198,19.85,"nest: 4 eggs","","","Samuel McLeod, Keegan Arey","shorebird","29-Jun-21","LATE",2021,6,29,2,1,15:34:00,17:13:00,6,FALSE,"29-Jun-21_LATE_2_1"
2469,"29-Jun-21_LATE_2",2021-06-29,180,"Semipalmated Sandpiper","SESA","shorebird",1,15:53:00,99,2,198,19.85,"","feeding","","Samuel McLeod, Keegan Arey","shorebird","29-Jun-21","LATE",2021,6,29,2,1,15:34:00,17:13:00,7,FALSE,"29-Jun-21_LATE_2_1"
2470,"29-Jun-21_LATE_2",2021-06-29,180,"Lapland Longspur","LALO","passerine",1,15:54:00,99,2,198,19.85,"","singing","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,1,15:34:00,17:13:00,9,FALSE,"29-Jun-21_LATE_2_1"
2471,"29-Jun-21_LATE_2",2021-06-29,180,"Snow Bunting","SNBU","passerine",1,15:54:00,99,2,198,19.85,"","flying","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,1,15:34:00,17:13:00,8,FALSE,"29-Jun-21_LATE_2_1"
2472,"29-Jun-21_LATE_2",2021-06-29,180,"Lapland Longspur","LALO","passerine",2,15:56:00,99,2,198,19.85,"","singing","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,2,15:34:00,17:13:00,1,FALSE,"29-Jun-21_LATE_2_2"
2473,"29-Jun-21_LATE_2",2021-06-29,180,"Glaucous Gull","GLGU","waterbird",1,15:58:00,99,2,198,19.85,"","flying","","Samuel McLeod, Keegan Arey","gull","29-Jun-21","LATE",2021,6,29,2,2,15:34:00,17:13:00,2,FALSE,"29-Jun-21_LATE_2_2"
2474,"29-Jun-21_LATE_2",2021-06-29,180,"Savannah Sparrow","SAVS","passerine",2,15:59:00,99,2,198,19.85,"","singing","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,2,15:34:00,17:13:00,3,FALSE,"29-Jun-21_LATE_2_2"
2475,"29-Jun-21_LATE_2",2021-06-29,180,"Lapland Longspur","LALO","passerine",1,16:01:00,99,2,198,19.85,"","singing","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,2,15:34:00,17:13:00,4,FALSE,"29-Jun-21_LATE_2_2"
2476,"29-Jun-21_LATE_2",2021-06-29,180,"Common Redpoll","CORE","passerine",2,16:04:00,99,2,198,19.85,"","singing","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,2,15:34:00,17:13:00,5,FALSE,"29-Jun-21_LATE_2_2"
2477,"29-Jun-21_LATE_2",2021-06-29,180,"Savannah Sparrow","SAVS","passerine",1,16:06:00,99,2,198,19.85,"","singing","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,2,15:34:00,17:13:00,6,FALSE,"29-Jun-21_LATE_2_2"
2478,"29-Jun-21_LATE_2",2021-06-29,180,"Common Redpoll","CORE","passerine",2,16:07:00,99,2,198,19.85,"","flying","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,2,15:34:00,17:13:00,7,FALSE,"29-Jun-21_LATE_2_2"
2479,"29-Jun-21_LATE_2",2021-06-29,180,"Savannah Sparrow","SAVS","passerine",1,16:08:00,99,2,198,19.85,"","singing","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,2,15:34:00,17:13:00,8,FALSE,"29-Jun-21_LATE_2_2"
2480,"29-Jun-21_LATE_2",2021-06-29,180,"American Robin","AMRO","passerine",1,16:12:00,99,2,198,19.85,"","flying","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,2,15:34:00,17:13:00,9,FALSE,"29-Jun-21_LATE_2_2"
2481,"29-Jun-21_LATE_2",2021-06-29,180,"Rough-legged Hawk","RLHA","birdofprey",1,16:13:00,99,2,198,19.85,"","flying","","Samuel McLeod, Keegan Arey","hawk","29-Jun-21","LATE",2021,6,29,2,2,15:34:00,17:13:00,10,FALSE,"29-Jun-21_LATE_2_2"
2482,"29-Jun-21_LATE_2",2021-06-29,180,"Savannah Sparrow","SAVS","passerine",1,16:31:00,99,2,198,19.85,"","singing","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,1,FALSE,"29-Jun-21_LATE_2_3"
2483,"29-Jun-21_LATE_2",2021-06-29,180,"Glaucous Gull","GLGU","waterbird",1,16:41:00,99,2,198,19.85,"","flying","","Samuel McLeod, Keegan Arey","gull","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,2,FALSE,"29-Jun-21_LATE_2_3"
2484,"29-Jun-21_LATE_2",2021-06-29,180,"Black Guillemot","BLGU","waterbird",2,16:43:00,99,2,198,19.85,"","","","Samuel McLeod, Keegan Arey","other","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,4,FALSE,"29-Jun-21_LATE_2_3"
2485,"29-Jun-21_LATE_2",2021-06-29,180,"Snow Bunting","SNBU","passerine",1,16:43:00,99,2,198,19.85,"","singing","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,3,FALSE,"29-Jun-21_LATE_2_3"
2486,"29-Jun-21_LATE_2",2021-06-29,180,"Snow Bunting","SNBU","passerine",1,16:45:00,99,2,198,19.85,"","flying","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,5,FALSE,"29-Jun-21_LATE_2_3"
2487,"29-Jun-21_LATE_2",2021-06-29,180,"Semipalmated Plover","SEPL","shorebird",2,16:54:00,99,2,198,19.85,"nest: 4 eggs","","","Samuel McLeod, Keegan Arey","shorebird","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,6,FALSE,"29-Jun-21_LATE_2_3"
2488,"29-Jun-21_LATE_2",2021-06-29,180,"Semipalmated Plover","SEPL","shorebird",2,16:54:00,99,2,198,19.85,"","feeding","","Samuel McLeod, Keegan Arey","shorebird","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,7,FALSE,"29-Jun-21_LATE_2_3"
2489,"29-Jun-21_LATE_2",2021-06-29,180,"Semipalmated Sandpiper","SESA","shorebird",1,16:55:00,99,2,198,19.85,"","flying","","Samuel McLeod, Keegan Arey","shorebird","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,8,FALSE,"29-Jun-21_LATE_2_3"
2490,"29-Jun-21_LATE_2",2021-06-29,180,"Glaucous Gull","GLGU","waterbird",2,16:56:00,99,2,198,19.85,"nest: 2 eggs","","","Samuel McLeod, Keegan Arey","gull","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,9,FALSE,"29-Jun-21_LATE_2_3"
2491,"29-Jun-21_LATE_2",2021-06-29,180,"Common Merganser","COME","waterbird",4,16:58:00,99,2,198,19.85,"","flying","","Samuel McLeod, Keegan Arey","duck","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,10,FALSE,"29-Jun-21_LATE_2_3"
2492,"29-Jun-21_LATE_2",2021-06-29,180,"Semipalmated Plover","SEPL","shorebird",1,16:59:00,99,2,198,19.85,"nest: 4 eggs","","","Samuel McLeod, Keegan Arey","shorebird","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,11,FALSE,"29-Jun-21_LATE_2_3"
2493,"29-Jun-21_LATE_2",2021-06-29,180,"Snow Bunting","SNBU","passerine",2,16:59:00,99,2,198,19.85,"","feeding","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,12,FALSE,"29-Jun-21_LATE_2_3"
2494,"29-Jun-21_LATE_2",2021-06-29,180,"Semipalmated Sandpiper","SESA","shorebird",1,17:00:00,99,2,198,19.85,"","feeding","","Samuel McLeod, Keegan Arey","shorebird","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,13,FALSE,"29-Jun-21_LATE_2_3"
2495,"29-Jun-21_LATE_2",2021-06-29,180,"Snow Bunting","SNBU","passerine",2,17:02:00,99,2,198,19.85,"","flying","","Samuel McLeod, Keegan Arey","passerine","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,14,FALSE,"29-Jun-21_LATE_2_3"
2496,"29-Jun-21_LATE_2",2021-06-29,180,"Long-tailed Duck","LTDU","waterbird",4,17:05:00,99,2,198,19.85,"","flying","","Samuel McLeod, Keegan Arey","duck","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,16,FALSE,"29-Jun-21_LATE_2_3"
2497,"29-Jun-21_LATE_2",2021-06-29,180,"Semipalmated Plover","SEPL","shorebird",2,17:05:00,99,2,198,19.85,"nest: 4 eggs","","","Samuel McLeod, Keegan Arey","shorebird","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,15,FALSE,"29-Jun-21_LATE_2_3"
2498,"29-Jun-21_LATE_2",2021-06-29,180,"Common Eider","COEI","waterbird",12,17:06:00,99,2,198,19.85,"","swimming","","Samuel McLeod, Keegan Arey","duck","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,17,FALSE,"29-Jun-21_LATE_2_3"
2499,"29-Jun-21_LATE_2",2021-06-29,180,"Common Eider","COEI","waterbird",1,17:07:00,99,2,198,19.85,"nest: 4 eggs","","","Samuel McLeod, Keegan Arey","duck","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,18,FALSE,"29-Jun-21_LATE_2_3"
2500,"29-Jun-21_LATE_2",2021-06-29,180,"Common Eider","COEI","waterbird",1,17:09:00,99,2,198,19.85,"","perched","","Samuel McLeod, Keegan Arey","duck","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,19,FALSE,"29-Jun-21_LATE_2_3"
2501,"29-Jun-21_LATE_2",2021-06-29,180,"Common Eider","COEI","waterbird",1,17:10:00,99,2,198,19.85,"nest: 4 eggs","","","Samuel McLeod, Keegan Arey","duck","29-Jun-21","LATE",2021,6,29,2,3,15:34:00,17:13:00,20,FALSE,"29-Jun-21_LATE_2_3"
2502,"9-Jun-22_EARLY_1",2022-06-09,160,"redpoll sp.","REDP","passerine",1,16:50:00,90,3,270,16.25,"","flying","","Jeremy Hansen, Keegan Arey, Cameron Eckert","passerine","9-Jun-22","EARLY",2022,6,9,1,1,16:50:00,18:20:00,2,FALSE,"9-Jun-22_EARLY_1_1"
2503,"9-Jun-22_EARLY_1",2022-06-09,160,"Snow Bunting","SNBU","passerine",1,16:50:00,90,3,270,16.25,"","singing","","Jeremy Hansen, Keegan Arey, Cameron Eckert","passerine","9-Jun-22","EARLY",2022,6,9,1,1,16:50:00,18:20:00,1,FALSE,"9-Jun-22_EARLY_1_1"
2504,"9-Jun-22_EARLY_1",2022-06-09,160,"Common Eider","COEI","waterbird",1,16:54:00,90,3,270,16.25,"","flying","","Jeremy Hansen, Keegan Arey, Cameron Eckert","duck","9-Jun-22","EARLY",2022,6,9,1,1,16:50:00,18:20:00,3,FALSE,"9-Jun-22_EARLY_1_1"
2505,"9-Jun-22_EARLY_1",2022-06-09,160,"Savannah Sparrow","SAVS","passerine",1,16:57:00,90,3,270,16.25,"","flying","","Jeremy Hansen, Keegan Arey, Cameron Eckert","passerine","9-Jun-22","EARLY",2022,6,9,1,1,16:50:00,18:20:00,4,FALSE,"9-Jun-22_EARLY_1_1"
2506,"9-Jun-22_EARLY_1",2022-06-09,160,"Semipalmated Sandpiper","SESA","shorebird",1,16:57:00,90,3,270,16.25,"","flying","","Jeremy Hansen, Keegan Arey, Cameron Eckert","shorebird","9-Jun-22","EARLY",2022,6,9,1,1,16:50:00,18:20:00,5,FALSE,"9-Jun-22_EARLY_1_1"
2507,"9-Jun-22_EARLY_1",2022-06-09,160,"Semipalmated Plover","SEPL","shorebird",2,16:59:00,90,3,270,16.25,"","flying","","Jeremy Hansen, Keegan Arey, Cameron Eckert","shorebird","9-Jun-22","EARLY",2022,6,9,1,1,16:50:00,18:20:00,6,FALSE,"9-Jun-22_EARLY_1_1"
2508,"9-Jun-22_EARLY_1",2022-06-09,160,"Northern Pintail","NOPI","waterbird",2,17:00:00,90,3,270,16.25,"","flying","","Jeremy Hansen, Keegan Arey, Cameron Eckert","duck","9-Jun-22","EARLY",2022,6,9,1,1,16:50:00,18:20:00,7,FALSE,"9-Jun-22_EARLY_1_1"
2509,"9-Jun-22_EARLY_1",2022-06-09,160,"Hoary Redpoll","HORE","passerine",1,17:03:00,90,3,270,16.25,"","singing","","Jeremy Hansen, Keegan Arey, Cameron Eckert","passerine","9-Jun-22","EARLY",2022,6,9,1,1,16:50:00,18:20:00,8,FALSE,"9-Jun-22_EARLY_1_1"
2510,"9-Jun-22_EARLY_1",2022-06-09,160,"Greater White-fronted Goose","GWFG","waterbird",1,17:04:00,90,3,270,16.25,"","flying","","Jeremy Hansen, Keegan Arey, Cameron Eckert","duck","9-Jun-22","EARLY",2022,6,9,1,1,16:50:00,18:20:00,9,FALSE,"9-Jun-22_EARLY_1_1"
2511,"9-Jun-22_EARLY_1",2022-06-09,160,"Semipalmated Sandpiper","SESA","shorebird",2,17:06:00,90,3,270,16.25,"","singing","","Jeremy Hansen, Keegan Arey, Cameron Eckert","shorebird","9-Jun-22","EARLY",2022,6,9,1,1,16:50:00,18:20:00,10,FALSE,"9-Jun-22_EARLY_1_1"
2512,"9-Jun-22_EARLY_1",2022-06-09,160,"Lapland Longspur","LALO","passerine",2,17:12:00,90,3,270,16.25,"","singing","","Jeremy Hansen, Keegan Arey, Cameron Eckert","passerine","9-Jun-22","EARLY",2022,6,9,1,1,16:50:00,18:20:00,11,FALSE,"9-Jun-22_EARLY_1_1"
2513,"9-Jun-22_EARLY_1",2022-06-09,160,"Semipalmated Plover","SEPL","shorebird",1,17:13:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","shorebird","9-Jun-22","EARLY",2022,6,9,1,1,16:50:00,18:20:00,12,FALSE,"9-Jun-22_EARLY_1_1"
2514,"9-Jun-22_EARLY_1",2022-06-09,160,"Lapland Longspur","LALO","passerine",1,17:14:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","passerine","9-Jun-22","EARLY",2022,6,9,1,1,16:50:00,18:20:00,13,FALSE,"9-Jun-22_EARLY_1_1"
2515,"9-Jun-22_EARLY_1",2022-06-09,160,"American Pipit","AMPI","passerine",2,17:17:00,90,3,270,16.25,"","flying","","Jeremy Hansen, Keegan Arey, Cameron Eckert","passerine","9-Jun-22","EARLY",2022,6,9,1,2,16:50:00,18:20:00,2,FALSE,"9-Jun-22_EARLY_1_2"
2516,"9-Jun-22_EARLY_1",2022-06-09,160,"Lapland Longspur","LALO","passerine",4,17:17:00,90,3,270,16.25,"","flying","","Jeremy Hansen, Keegan Arey, Cameron Eckert","passerine","9-Jun-22","EARLY",2022,6,9,1,2,16:50:00,18:20:00,1,FALSE,"9-Jun-22_EARLY_1_2"
2517,"9-Jun-22_EARLY_1",2022-06-09,160,"Lapland Longspur","LALO","passerine",1,17:18:00,90,3,270,16.25,"nest: 5 eggs","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","passerine","9-Jun-22","EARLY",2022,6,9,1,2,16:50:00,18:20:00,3,FALSE,"9-Jun-22_EARLY_1_2"
2518,"9-Jun-22_EARLY_1",2022-06-09,160,"Least Sandpiper","LESA","shorebird",2,17:18:00,90,3,270,16.25,"","singing","","Jeremy Hansen, Keegan Arey, Cameron Eckert","shorebird","9-Jun-22","EARLY",2022,6,9,1,2,16:50:00,18:20:00,4,FALSE,"9-Jun-22_EARLY_1_2"
2519,"9-Jun-22_EARLY_1",2022-06-09,160,"Surf Scoter","SUSC","waterbird",1,17:23:00,90,3,270,16.25,"","singing","","Jeremy Hansen, Keegan Arey, Cameron Eckert","duck","9-Jun-22","EARLY",2022,6,9,1,2,16:50:00,18:20:00,5,FALSE,"9-Jun-22_EARLY_1_2"
2520,"9-Jun-22_EARLY_1",2022-06-09,160,"Lapland Longspur","LALO","passerine",1,17:26:00,90,3,270,16.25,"","singing","","Jeremy Hansen, Keegan Arey, Cameron Eckert","passerine","9-Jun-22","EARLY",2022,6,9,1,2,16:50:00,18:20:00,6,FALSE,"9-Jun-22_EARLY_1_2"
2521,"9-Jun-22_EARLY_1",2022-06-09,160,"Greater White-fronted Goose","GWFG","waterbird",8,17:27:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","duck","9-Jun-22","EARLY",2022,6,9,1,2,16:50:00,18:20:00,7,FALSE,"9-Jun-22_EARLY_1_2"
2522,"9-Jun-22_EARLY_1",2022-06-09,160,"Northern Pintail","NOPI","waterbird",4,17:47:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","duck","9-Jun-22","EARLY",2022,6,9,1,3,16:50:00,18:20:00,2,FALSE,"9-Jun-22_EARLY_1_3"
2523,"9-Jun-22_EARLY_1",2022-06-09,160,"Red-necked Phalarope","RNPL","shorebird",4,17:47:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","shorebird","9-Jun-22","EARLY",2022,6,9,1,3,16:50:00,18:20:00,1,FALSE,"9-Jun-22_EARLY_1_3"
2524,"9-Jun-22_EARLY_1",2022-06-09,160,"Green-winged Teal","GWTE","waterbird",1,17:48:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","duck","9-Jun-22","EARLY",2022,6,9,1,3,16:50:00,18:20:00,3,FALSE,"9-Jun-22_EARLY_1_3"
2525,"9-Jun-22_EARLY_1",2022-06-09,160,"Northern Shoveler","NSHO","waterbird",4,17:48:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","duck","9-Jun-22","EARLY",2022,6,9,1,3,16:50:00,18:20:00,4,FALSE,"9-Jun-22_EARLY_1_3"
2526,"9-Jun-22_EARLY_1",2022-06-09,160,"Long-tailed Duck","LTDU","waterbird",2,17:52:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","duck","9-Jun-22","EARLY",2022,6,9,1,3,16:50:00,18:20:00,5,FALSE,"9-Jun-22_EARLY_1_3"
2527,"9-Jun-22_EARLY_1",2022-06-09,160,"Northern Shoveler","NSHO","waterbird",2,17:52:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","duck","9-Jun-22","EARLY",2022,6,9,1,3,16:50:00,18:20:00,6,FALSE,"9-Jun-22_EARLY_1_3"
2528,"9-Jun-22_EARLY_1",2022-06-09,160,"Common Eider","COEI","waterbird",1,17:55:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","duck","9-Jun-22","EARLY",2022,6,9,1,3,16:50:00,18:20:00,7,FALSE,"9-Jun-22_EARLY_1_3"
2529,"9-Jun-22_EARLY_1",2022-06-09,160,"Snow Goose","SNGO","waterbird",1,17:55:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","duck","9-Jun-22","EARLY",2022,6,9,1,3,16:50:00,18:20:00,8,FALSE,"9-Jun-22_EARLY_1_3"
2530,"9-Jun-22_EARLY_1",2022-06-09,160,"Semipalmated Sandpiper","SESA","shorebird",2,17:58:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","shorebird","9-Jun-22","EARLY",2022,6,9,1,3,16:50:00,18:20:00,9,FALSE,"9-Jun-22_EARLY_1_3"
2531,"9-Jun-22_EARLY_1",2022-06-09,160,"Semipalmated Plover","SEPL","shorebird",1,18:03:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","shorebird","9-Jun-22","EARLY",2022,6,9,1,3,16:50:00,18:20:00,10,FALSE,"9-Jun-22_EARLY_1_3"
2532,"9-Jun-22_EARLY_1",2022-06-09,160,"Snow Bunting","SNBU","passerine",1,18:08:00,90,3,270,16.25,"","singing","","Jeremy Hansen, Keegan Arey, Cameron Eckert","passerine","9-Jun-22","EARLY",2022,6,9,1,3,16:50:00,18:20:00,11,FALSE,"9-Jun-22_EARLY_1_3"
2533,"9-Jun-22_EARLY_1",2022-06-09,160,"Common Eider","COEI","waterbird",3,18:13:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","duck","9-Jun-22","EARLY",2022,6,9,1,3,16:50:00,18:20:00,12,FALSE,"9-Jun-22_EARLY_1_3"
2534,"9-Jun-22_EARLY_1",2022-06-09,160,"Glaucous Gull","GLGU","waterbird",1,18:15:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","gull","9-Jun-22","EARLY",2022,6,9,1,3,16:50:00,18:20:00,14,FALSE,"9-Jun-22_EARLY_1_3"
2535,"9-Jun-22_EARLY_1",2022-06-09,160,"Northern Pintail","NOPI","waterbird",3,18:15:00,90,3,270,16.25,"","","","Jeremy Hansen, Keegan Arey, Cameron Eckert","duck","9-Jun-22","EARLY",2022,6,9,1,3,16:50:00,18:20:00,13,FALSE,"9-Jun-22_EARLY_1_3"
2536,"26-Jun-22_LATE_2",2022-06-26,177,"Semipalmated Sandpiper","SESA","shorebird",1,10:28:00,111,3,333,13.1,"","singing","","Samuel McLeod, Desmond Rogers, Cameron Eckert","shorebird","26-Jun-22","LATE",2022,6,26,2,1,10:27:00,12:18:00,1,FALSE,"26-Jun-22_LATE_2_1"
2537,"26-Jun-22_LATE_2",2022-06-26,177,"Lapland Longspur","LALO","passerine",1,10:29:00,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,1,10:27:00,12:18:00,2,FALSE,"26-Jun-22_LATE_2_1"
2538,"26-Jun-22_LATE_2",2022-06-26,177,"White-winged Scoter","WWSC","waterbird",4,10:32:00,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,1,10:27:00,12:18:00,3,FALSE,"26-Jun-22_LATE_2_1"
2539,"26-Jun-22_LATE_2",2022-06-26,177,"American Wigeon","AMWI","waterbird",3,NA,111,3,333,13.1,"","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,1,10:27:00,12:18:00,12,FALSE,"26-Jun-22_LATE_2_1"
2540,"26-Jun-22_LATE_2",2022-06-26,177,"Common Redpoll","CORE","passerine",2,NA,111,3,333,13.1,"","feeding","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,1,10:27:00,12:18:00,5,FALSE,"26-Jun-22_LATE_2_1"
2541,"26-Jun-22_LATE_2",2022-06-26,177,"Glaucous Gull","GLGU","waterbird",1,NA,111,3,333,13.1,"","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","gull","26-Jun-22","LATE",2022,6,26,2,1,10:27:00,12:18:00,8,FALSE,"26-Jun-22_LATE_2_1"
